väike-maarja vald,769.6,2009
põlva maakond,1679.8,2009
räpina vald,1679.8,2009
pärnu maakond,760.575,2009
pärnu linn,61.2,2009
sindi linn,1516.4,2009
are vald,999.7,2009
audru vald,465.0,2009
rapla maakond,3005.9,2009
rapla vald,3005.9,2009
saare maakond,3415.2,2009
kuressaare linn,3415.2,2009
tartu maakond,2882.83333333,2009
tartu linn,2321.55,2009
luunja vald,5453.25,2009
tartu vald,504.0,2009
ülenurme vald,1243.4,2009
valga maakond,1255.0,2009
helme vald,1255.0,2009
viljandi maakond,1049.05,2009
suure-jaani vald,1049.05,2009
võru maakond,1002.86666667,2009
haanja vald,450.0,2009
misso vald,508.6,2009
võru vald,2050.0,2009
whole country,1020.63947368,2010
northern estonia,995.0,2010
central estonia,2352.5,2010
northeastern estonia,50.0,2010
western estonia,319.025,2010
southern estonia,778.57,2010
harju maakond,995.0,2010
keila linn,2671.3,2010
maardu linn,284.9,2010
tallinn,432.866666667,2010
harku vald,2300.0,2010
jõelähtme vald,18.4,2010
kuusalu vald,2996.0,2010
rae vald,744.6,2010
saue vald,4461.8,2010
viimsi vald,387.725,2010
ida-viru maakond,50.0,2010
kohtla-järve linn,50.0,2010
järva maakond,1363.0,2010
paide vald,1363.0,2010
lääne maakond,20.0,2010
hanila vald,20.0,2010
lääne-viru maakond,2599.875,2010
kunda linn,2669.3,2010
sõmeru vald,2576.73333333,2010
pärnu maakond,418.7,2010
paikuse vald,289.1,2010
sauga vald,67.5,2010
tahkuranna vald,899.5,2010
tartu maakond,1093.56,2010
luunja vald,1532.2,2010
puhja vald,1734.5,2010
ülenurme vald,334.45,2010
valga maakond,280.0,2010
helme vald,280.0,2010
võru maakond,509.475,2010
varstu vald,745.45,2010
võru vald,273.5,2010
whole country,791.266666667,2011
northern estonia,1193.09090909,2011
central estonia,353.727272727,2011
northeastern estonia,877.685714286,2011
western estonia,182.8,2011
southern estonia,882.618181818,2011
harju maakond,1193.09090909,2011
tallinn,497.9,2011
keila vald,707.7,2011
raasiku vald,1091.0,2011
rae vald,2208.95,2011
ida-viru maakond,877.685714286,2011
kohtla-järve linn,1346.55,2011
narva linn,3025.9,2011
vaivara vald,106.2,2011
järva maakond,320.766666667,2011
imavere vald,292.9,2011
koigi vald,556.7,2011
väätsa vald,196.3,2011
lääne maakond,174.4,2011
taebla vald,174.4,2011
lääne-viru maakond,596.766666667,2011
sõmeru vald,678.2,2011
vinni vald,556.05,2011
põlva maakond,326.666666667,2011
räpina vald,326.666666667,2011
rapla maakond,88.05,2011
kohila vald,88.05,2011
saare maakond,191.2,2011
lümanda vald,191.2,2011
tartu maakond,1392.18333333,2011
tartu linn,1623.7,2011
alatskivi vald,163.5,2011
rannu vald,3258.4,2011
rõngu vald,1487.4,2011
tartu vald,395.9,2011
ülenurme vald,1424.2,2011
viljandi maakond,309.7,2011
viljandi linn,309.7,2011
võru maakond,66.0,2011
rõuge vald,66.0,2011
whole country,1223.94565217,2012
northern estonia,1371.28,2012
central estonia,689.333333333,2012
northeastern estonia,1114.05,2012
western estonia,1334.11428571,2012
southern estonia,1198.63636364,2012
harju maakond,1371.28,2012
keila linn,4718.1,2012
paldiski linn,274.0,2012
tallinn,823.825,2012
keila vald,165.4,2012
kiili vald,59.6,2012
rae vald,2273.25,2012
saku vald,1334.1,2012
viimsi vald,1754.0,2012
ida-viru maakond,1114.05,2012
kohtla-järve linn,560.35,2012
narva linn,749.466666667,2012
sillamäe linn,123.2,2012
mäetaguse vald,2493.53333333,2012
vaivara vald,167.6,2012
jõgeva maakond,820.5,2012
saare vald,820.5,2012
järva maakond,1379.0,2012
imavere vald,1379.0,2012
lääne maakond,2594.0,2012
ridala vald,2594.0,2012
lääne-viru maakond,256.9,2012
rakke vald,256.9,2012
põlva maakond,1387.15,2012
mikitamäe vald,784.3,2012
räpina vald,1990.0,2012
pärnu maakond,362.2,2012
audru vald,430.0,2012
sauga vald,294.4,2012
rapla maakond,432.1,2012
raikküla vald,432.1,2012
saare maakond,1505.1,2012
kuressaare linn,3669.0,2012
kaarma vald,499.5,2012
lümanda vald,589.0,2012
pöide vald,1262.9,2012
tartu maakond,1714.92,2012
tartu linn,5929.5,2012
tartu vald,278.1,2012
ülenurme vald,789.0,2012
valga maakond,545.7,2012
põdrala vald,545.7,2012
viljandi maakond,201.9,2012
karksi vald,201.9,2012
võru maakond,268.0,2012
võru vald,268.0,2012
whole country,1172.52325581,2013
northern estonia,2049.22666667,2013
central estonia,853.971428571,2013
northeastern estonia,846.189473684,2013
western estonia,954.071428571,2013
southern estonia,462.013043478,2013
harju maakond,2049.22666667,2013
maardu linn,1679.5,2013
paldiski linn,1155.5,2013
saue linn,2942.96666667,2013
tallinn,1859.2,2013
aegviidu vald,754.6,2013
jõelähtme vald,4510.8,2013
kernu vald,358.2,2013
kiili vald,1189.9,2013
kose vald,201.6,2013
padise vald,1277.0,2013
rae vald,2930.96666667,2013
saku vald,1468.5,2013
viimsi vald,1038.7,2013
ida-viru maakond,846.189473684,2013
kiviõli linn,160.0,2013
kohtla-järve linn,12.6,2013
aseri vald,138.6,2013
jõhvi vald,2871.7,2013
lüganuse vald,1466.8,2013
mäetaguse vald,259.2,2013
vaivara vald,859.130769231,2013
jõgeva maakond,504.6,2013
jõgeva vald,270.0,2013
pala vald,974.0,2013
palamuse vald,743.2,2013
saare vald,31.2,2013
lääne-viru maakond,617.1,2013
rakvere linn,19.2,2013
haljala vald,636.3,2013
tapa vald,2859.1,2013
vinni vald,62.6666666667,2013
põlva maakond,461.5,2013
kanepi vald,536.0,2013
värska vald,387.0,2013
pärnu maakond,1511.83333333,2013
pärnu linn,3010.5,2013
häädemeeste vald,762.5,2013
rapla maakond,2275.2,2013
raikküla vald,2275.2,2013
saare maakond,535.75,2013
kuressaare linn,999.6,2013
kaarma vald,565.4,2013
salme vald,208.0,2013
valjala vald,370.0,2013
tartu maakond,361.633333333,2013
tartu linn,806.2,2013
kambja vald,402.35,2013
luunja vald,260.65,2013
tartu vald,37.6,2013
valga maakond,259.98,2013
tõrva linn,68.75,2013
valga linn,300.0,2013
otepää vald,431.2,2013
viljandi maakond,1119.0,2013
viljandi linn,905.1,2013
võhma linn,49.6,2013
suure-jaani vald,2402.3,2013
võru maakond,286.066666667,2013
antsla vald,518.0,2013
võru vald,170.1,2013
whole country,1485.23076923,2014
northern estonia,1669.03684211,2014
central estonia,468.3,2014
northeastern estonia,2384.96,2014
western estonia,904.927272727,2014
southern estonia,1541.46666667,2014
harju maakond,1669.03684211,2014
paldiski linn,436.4,2014
saue linn,630.0,2014
tallinn,3282.25,2014
anija vald,621.7,2014
harku vald,1873.0,2014
jõelähtme vald,6616.2,2014
kiili vald,2862.4,2014
rae vald,1361.18333333,2014
saku vald,876.0,2014
ida-viru maakond,2384.96,2014
narva linn,9568.8,2014
