rapla vald,0,2001
vigala vald,0,2001
saare maakond,0,2001
kuressaare linn,0,2001
kaarma vald,0,2001
kihelkonna vald,0,2001
kärla vald,0,2001
laimjala vald,0,2001
leisi vald,0,2001
lääne-saare vald,0,2001
lümanda vald,0,2001
muhu vald,0,2001
mustjala vald,0,2001
orissaare vald,0,2001
pihtla vald,0,2001
pöide vald,0,2001
ruhnu vald,0,2001
salme vald,0,2001
torgu vald,0,2001
valjala vald,0,2001
tartu maakond,1901.1,2001
elva linn,0,2001
kallaste linn,0,2001
tartu linn,0,2001
alatskivi vald,0,2001
haaslava vald,0,2001
kambja vald,0,2001
konguta vald,0,2001
laeva vald,0,2001
luunja vald,0,2001
meeksi vald,0,2001
mäksa vald,0,2001
nõo vald,0,2001
peipsiääre vald,0,2001
piirissaare vald,0,2001
puhja vald,1901.1,2001
rannu vald,0,2001
rõngu vald,0,2001
tartu vald,0,2001
tähtvere vald,0,2001
vara vald,0,2001
võnnu vald,0,2001
ülenurme vald,0,2001
valga maakond,6043.4,2001
tõrva linn,0,2001
valga linn,3447.8,2001
helme vald,2595.6,2001
hummuli vald,0,2001
karula vald,0,2001
otepää vald,0,2001
palupera vald,0,2001
puka vald,0,2001
põdrala vald,0,2001
sangaste vald,0,2001
taheva vald,0,2001
tõlliste vald,0,2001
õru vald,0,2001
viljandi maakond,0,2001
mõisaküla linn,0,2001
suure-jaani linn,0,2001
viljandi linn,0,2001
võhma linn,0,2001
abja vald,0,2001
halliste vald,0,2001
karksi vald,0,2001
kolga-jaani vald,0,2001
kõo vald,0,2001
kõpu vald,0,2001
olustvere vald,0,2001
paistu vald,0,2001
pärsti vald,0,2001
saarepeedi vald,0,2001
suure-jaani vald,0,2001
tarvastu vald,0,2001
vastemõisa vald,0,2001
viiratsi vald,0,2001
viljandi vald,0,2001
võru maakond,0,2001
võru linn,0,2001
antsla vald,0,2001
haanja vald,0,2001
lasva vald,0,2001
meremäe vald,0,2001
misso vald,0,2001
mõniste vald,0,2001
rõuge vald,0,2001
sõmerpalu vald,0,2001
urvaste vald,0,2001
varstu vald,0,2001
vastseliina vald,0,2001
võru vald,0,2001
whole country,35642,2002
northern estonia,21749.9,2002
central estonia,2581.2,2002
northeastern estonia,3113.5,2002
western estonia,3709.7,2002
southern estonia,4487.7,2002
harju maakond,21749.9,2002
kehra linn,0,2002
keila linn,0,2002
loksa linn,0,2002
maardu linn,0,2002
paldiski linn,0,2002
saue linn,0,2002
tallinn,13628.6,2002
aegviidu vald,0,2002
anija vald,0,2002
harku vald,0,2002
jõelähtme vald,1398.3,2002
keila vald,0,2002
kernu vald,0,2002
kiili vald,0,2002
kose vald,0,2002
kuusalu vald,6723,2002
kõue vald,0,2002
loksa vald,0,2002
nissi vald,0,2002
padise vald,0,2002
raasiku vald,0,2002
rae vald,0,2002
